Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Departure_hour,Departure_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
360,1,other,12373,9,5,2019,19,0,13,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1,other,11399,18,5,2019,19,0,10,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,3971,6,5,2019,12,20,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
900,1,other,6007,27,6,2019,21,0,6,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
745,1,no_info,6383,15,3,2019,22,55,10,30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,no_info,5740,12,5,2019,11,20,8,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
90,0,other,1965,15,6,2019,14,45,13,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
850,2,other,5935,21,3,2019,21,20,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,4174,6,4,2019,12,20,9,35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
515,1,no_info,7738,21,3,2019,13,20,4,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1275,2,no_info,10441,24,5,2019,19,15,22,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
80,0,no_info,3100,15,3,2019,22,25,21,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1530,1,no_info,14714,6,6,2019,19,0,17,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1550,1,no_info,9135,9,6,2019,18,50,17,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1540,1,no_info,7893,1,4,2019,18,30,16,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
395,1,no_info,12121,6,5,2019,23,35,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
180,0,no_info,6094,9,6,2019,17,10,14,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4423,9,6,2019,13,0,10,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1,other,7832,21,3,2019,7,40,20,35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,no_info,5403,3,4,2019,14,20,11,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
145,0,other,3841,1,4,2019,11,25,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1060,2,no_info,11093,21,3,2019,4,25,10,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,no_info,7229,24,4,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,0,no_info,4823,27,5,2019,19,55,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
575,1,no_info,11467,1,5,2019,19,10,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
330,1,no_info,6111,1,5,2019,12,40,7,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1075,1,other,8066,9,5,2019,10,55,17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
975,1,no_info,7258,27,3,2019,21,0,4,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4729,27,3,2019,8,0,5,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
580,1,no_info,15135,6,3,2019,18,50,9,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
955,2,no_info,12718,24,5,2019,1,20,9,25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,0,no_info,5678,18,6,2019,4,20,2,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
320,1,no_info,5298,24,6,2019,12,10,6,50,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
785,1,no_info,14815,6,3,2019,0,45,11,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
145,0,no_info,4491,18,5,2019,11,25,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
510,1,no_info,11421,27,3,2019,18,50,10,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1420,1,no_info,12284,18,3,2019,7,40,8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0,no_info,7229,12,5,2019,8,45,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
175,0,no_info,4823,15,4,2019,10,5,7,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
450,1,other,12898,27,6,2019,4,25,20,55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
835,1,no_info,13587,27,6,2019,21,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1165,1,other,12373,18,5,2019,4,25,9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
910,1,other,5999,21,3,2019,22,20,7,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
610,2,no_info,10907,18,5,2019,18,30,8,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
690,1,no_info,14151,6,6,2019,21,5,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,4591,12,5,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
375,1,no_info,19225,6,3,2019,20,20,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1315,1,other,9663,6,5,2019,12,0,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
705,1,other,10844,1,5,2019,18,15,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
480,1,no_info,13727,9,5,2019,21,0,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
690,1,no_info,14151,18,5,2019,21,5,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1100,1,other,10262,27,6,2019,12,35,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
145,0,no_info,3873,12,6,2019,11,25,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
535,2,no_info,13014,24,6,2019,4,25,19,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,no_info,5510,21,6,2019,16,45,14,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1060,2,no_info,17282,9,3,2019,4,25,10,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
695,2,no_info,6653,27,3,2019,21,20,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
315,1,no_info,12214,3,3,2019,15,10,9,55,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,no_info,3625,1,5,2019,15,25,13,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0,no_info,6860,3,3,2019,11,30,8,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
540,1,no_info,3876,24,6,2019,19,35,10,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,5613,27,4,2019,22,15,19,30,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1545,2,no_info,8971,27,3,2019,7,40,5,55,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
180,0,other,4030,21,5,2019,22,50,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
635,1,no_info,8075,27,3,2019,1,35,15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
900,1,no_info,7005,15,6,2019,21,0,6,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,4778,6,3,2019,0,55,22,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,no_info,3687,9,5,2019,9,20,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1015,1,other,10262,9,6,2019,4,25,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
895,1,no_info,6979,6,5,2019,1,30,10,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
545,1,no_info,6717,21,3,2019,16,10,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
845,1,no_info,16736,6,3,2019,23,0,8,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
480,1,no_info,7192,15,3,2019,19,50,11,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250,1,no_info,4226,15,4,2019,10,30,6,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
630,1,no_info,9627,21,5,2019,19,0,8,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1005,1,other,4757,3,4,2019,19,0,2,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
510,1,no_info,14571,24,5,2019,22,35,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
220,1,no_info,5162,1,4,2019,10,30,6,50,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1430,1,other,10844,18,5,2019,16,20,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150,0,other,3815,21,3,2019,11,30,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1310,1,no_info,17261,6,3,2019,9,30,11,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,1,no_info,16736,6,3,2019,7,40,21,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
145,0,other,3841,21,6,2019,11,25,9,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
400,1,other,10844,24,5,2019,20,45,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,1,no_info,6838,21,3,2019,21,0,10,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1515,1,no_info,6612,12,5,2019,13,15,12,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,8851,9,3,2019,16,10,13,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
670,1,no_info,12395,6,3,2019,19,55,8,45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
170,0,no_info,4282,24,6,2019,7,45,4,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
800,1,no_info,14781,21,5,2019,9,20,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
765,1,no_info,9646,12,6,2019,22,30,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
630,1,no_info,6628,27,5,2019,1,30,15,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,no_info,4668,18,6,2019,9,40,7,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
455,1,no_info,16863,6,3,2019,1,35,18,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1,no_info,12192,9,6,2019,19,0,7,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1570,1,no_info,12719,21,3,2019,4,25,2,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1,other,12898,21,5,2019,12,35,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1395,1,other,10262,3,6,2019,19,0,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,1,no_info,7804,24,5,2019,21,25,15,55,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
155,0,no_info,4174,18,4,2019,7,15,4,40,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
95,0,no_info,2227,27,6,2019,21,40,20,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
610,1,other,11087,18,3,2019,9,0,22,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
650,1,no_info,11667,21,3,2019,18,50,8,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,no_info,7931,6,3,2019,21,10,18,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,no_info,5277,12,6,2019,0,25,22,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
705,1,no_info,13626,12,6,2019,18,15,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
610,1,other,12373,18,5,2019,4,25,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
700,1,other,10031,24,3,2019,18,10,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1695,1,other,10844,12,5,2019,20,45,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
540,1,no_info,6591,9,5,2019,19,35,10,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1485,1,other,5406,1,4,2019,19,0,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1150,1,other,10844,15,5,2019,16,20,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2017,27,5,2019,0,15,22,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1595,1,other,12373,9,5,2019,12,35,10,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
735,1,no_info,8669,6,6,2019,19,15,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
470,1,no_info,6151,27,3,2019,15,45,7,55,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
765,1,no_info,10348,18,5,2019,22,30,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
160,0,no_info,8016,24,3,2019,22,35,19,55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
170,0,no_info,4823,12,6,2019,11,20,8,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150,0,no_info,5510,21,5,2019,16,45,14,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80,0,no_info,3100,18,3,2019,7,40,6,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1485,1,other,10262,27,6,2019,19,0,18,15,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,no_info,14714,1,6,2019,19,0,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1,other,10262,15,6,2019,19,0,10,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,6961,18,6,2019,19,50,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
480,1,no_info,6206,27,5,2019,1,30,17,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
880,2,no_info,7904,15,3,2019,22,55,8,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1045,2,no_info,12819,27,6,2019,12,35,19,10,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
885,1,other,10262,15,6,2019,12,35,21,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,4591,21,4,2019,4,15,1,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1615,2,other,10368,24,6,2019,12,35,9,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
730,1,other,11142,9,5,2019,19,15,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4729,6,4,2019,8,0,5,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,no_info,9424,9,5,2019,1,30,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1,other,15136,6,3,2019,15,30,9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,2,no_info,12199,18,5,2019,7,40,17,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1015,1,other,10262,12,6,2019,4,25,11,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
195,0,no_info,4729,3,4,2019,17,35,14,20,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,other,3841,9,6,2019,19,40,17,10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
865,1,no_info,14388,18,5,2019,9,20,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,0,no_info,2754,27,6,2019,4,5,2,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1545,2,no_info,12358,3,3,2019,10,35,8,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1170,2,no_info,6117,15,5,2019,4,40,9,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1375,2,no_info,15129,24,5,2019,4,25,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
665,1,no_info,14388,15,5,2019,8,15,21,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1255,1,no_info,7480,24,6,2019,9,25,12,30,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
395,1,other,10791,27,6,2019,12,35,6,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1280,1,no_info,12452,27,3,2019,4,25,7,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
235,1,no_info,4226,21,5,2019,23,50,19,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,5403,15,4,2019,23,50,21,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
765,1,no_info,9646,1,6,2019,22,30,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4282,3,6,2019,7,45,4,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
395,1,no_info,7845,27,3,2019,15,30,8,55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,no_info,3384,21,3,2019,21,55,19,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
175,0,no_info,4823,6,5,2019,21,50,18,55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
140,0,no_info,3597,15,6,2019,21,55,19,35,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
720,1,no_info,13587,15,6,2019,21,0,9,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
865,1,no_info,13474,3,3,2019,7,10,16,45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
135,0,no_info,3384,21,3,2019,15,35,13,20,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
810,2,no_info,15129,27,5,2019,19,0,5,30,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1545,1,other,8586,21,5,2019,8,15,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
170,0,no_info,4591,9,6,2019,2,20,23,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1490,2,no_info,13882,27,6,2019,12,35,11,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
755,1,no_info,18286,3,3,2019,1,35,13,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
710,1,no_info,5192,15,5,2019,19,25,7,35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1615,2,other,11118,27,6,2019,12,35,9,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
530,1,no_info,14871,3,3,2019,15,30,6,40,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1165,2,no_info,15107,24,5,2019,5,25,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
735,1,no_info,8669,12,6,2019,19,15,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
455,1,no_info,5171,1,4,2019,0,15,16,40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1170,1,other,8529,12,6,2019,12,0,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
320,1,other,7438,27,3,2019,4,25,23,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
500,1,no_info,6206,9,6,2019,1,30,17,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
165,0,no_info,7171,9,6,2019,19,45,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1730,1,no_info,14151,9,6,2019,14,25,9,35,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
800,1,no_info,14939,9,6,2019,8,15,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1425,1,no_info,25735,1,3,2019,11,25,11,40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1140,2,no_info,13882,12,6,2019,4,25,9,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1350,1,no_info,9555,18,5,2019,18,50,20,20,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
155,0,no_info,4804,27,4,2019,22,55,20,20,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
135,0,no_info,6627,15,3,2019,9,20,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
330,1,other,8586,12,5,2019,12,0,6,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,no_info,4804,9,5,2019,0,50,22,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2345,2,no_info,17135,1,3,2019,23,55,8,50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
540,1,no_info,15554,9,5,2019,19,0,10,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
750,1,no_info,6838,27,5,2019,21,0,8,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
265,1,no_info,8258,3,3,2019,12,0,7,35,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
535,1,no_info,8213,6,3,2019,19,20,10,25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
720,1,no_info,12192,6,6,2019,19,0,7,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
555,1,no_info,14848,3,6,2019,19,15,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,no_info,4148,21,3,2019,17,45,15,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
960,1,other,10844,6,6,2019,12,0,20,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1660,1,other,10844,18,5,2019,22,35,18,55,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
390,1,no_info,6795,24,6,2019,1,30,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
730,1,no_info,14781,15,5,2019,4,40,16,30,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
315,1,no_info,6582,27,6,2019,12,30,7,15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,other,3919,24,4,2019,12,20,9,30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
765,1,no_info,9646,27,6,2019,22,30,9,45,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
485,1,other,7744,1,3,2019,23,40,15,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1615,2,other,11733,6,6,2019,12,35,9,40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1165,1,other,10262,15,6,2019,4,25,9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
390,1,no_info,17524,12,3,2019,12,15,5,45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85,0,no_info,3603,9,3,2019,0,10,22,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
705,1,no_info,7564,18,5,2019,19,15,7,30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
640,1,no_info,7005,9,6,2019,21,0,10,20,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
985,1,no_info,14871,3,3,2019,1,35,9,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
170,0,no_info,4282,18,4,2019,7,45,4,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
810,2,no_info,15129,27,5,2019,12,35,23,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
